user_id,track_id
3457621,1157092
3457621,1157097
3457621,1160850
3457621,1169718
3457621,1195830
3457621,1221302
3457621,1221307
3457621,1221726
3457621,1221727
3457621,1232200
3457621,1232202
3457621,1303342
3457621,1377093
3457621,1396500
3457621,1396502
3457621,1403847
3457621,1425132
3457621,1465701
3457621,1485467
3457621,1545489
3457621,1568720
3457621,1583514
3457621,1583515
3457621,1629296
3457621,1653900
549407,263462
549407,263463
549407,263464
549407,263465
549407,263466
549407,263467
549407,263468
549407,263469
549407,263470
549407,273622
549407,273624
549407,273625
549407,273626
549407,273627
549407,273628
549407,273629
549407,273630
549407,273631
549407,508208
549407,508304
549407,816770
549407,816771
549407,816772
549407,816773
549407,816774
549407,816775
549407,816776
232854,137048
232854,137051
232854,137054
232854,137055
232854,137077
232854,137079
232854,137080
232854,137081
232854,218029
232854,218030
232854,218031
559364,196219
559364,196221
559364,196222
559364,196223
559364,196225
559364,196250
559364,196255
559364,196256
559364,196257
559364,196259
559364,196260
563101,196219
563101,196221
563101,196222
563101,196223
563101,196225
563101,196250
563101,196255
563101,196256
563101,196257
563101,196259
563101,196260
563101,251890
563101,251900
563101,251907
563101,251918
563101,251922
563101,251931
563101,251938
563101,251990
563101,261732
563101,261743
563101,261763
563101,261782
563101,261827
559022,278160
559022,278162
559022,278163
559022,278164
559022,278165
559022,278166
559022,278167
559022,278168
559022,278169
559022,278170
559022,281502
559022,281509
559022,281510
559022,281511
559022,281512
559022,281632
559022,281878
559022,281881
559022,281882
559022,281883
559022,281885
559022,282078
559022,282096
559022,282154
559022,284461
559022,284462
559022,284463
559022,284464
559022,284466
559022,285010
559022,285024
559022,294149
559022,474034
559022,474248
559022,474249
559022,474251
559022,474253
559022,474454
559022,474455
559022,474456
559022,474457
566125,263462
566125,263463
566125,263464
566125,263465
566125,263466
566125,263467
566125,263468
566125,263469
566125,263470
3359693,180687
3359693,202638
3359693,248016
3359693,327210
3359693,548407
3359693,673362
3359693,741835
3359693,789624
3359693,861109
3359693,885658
3359693,934348
3359693,934349
3359693,1133039
3359693,1133097
3359693,1149151
3359693,1163031
3359693,1166536
3359693,1222484
3359693,1246083
3359693,1250829
3359693,1261742
3359693,1314132
3359693,1319991
3359693,1325512
3359693,1325520
3359693,1335022
3359693,1366982
3359693,1372263
3359693,1373285
3359693,1378740
3359693,1413464
3359693,1484552
3359693,1673404
8422082,618057
8422082,619142
8422082,631439
8422082,634203
8422082,725853
8422082,832020
8422082,1085216
8422082,1163778
8422082,1378739
8422082,1378740
8422082,1378741
8422082,1378742
8422082,1378743
8422082,1832570
803366,177574
803366,227019
803366,227029
803366,292852
803366,340691
803366,340692
803366,340875
803366,340876
803366,340878
803366,340880
803366,340881
803366,351849
803366,353105
803366,353106
803366,353108
803366,353110
803366,353111
803366,353112
803366,373259
803366,373290
803366,382586
803366,382589
803366,387395
803366,387402
803366,387758
803366,392864
803366,392865
803366,392868
803366,392869
803366,392872
803366,392873
803366,392874
803366,392875
803366,392963
803366,399196
803366,399197
803366,399199
803366,399201
803366,399202
803366,399203
803366,399204
803366,402066
803366,402067
803366,402068
803366,402069
803366,402070
803366,402347
803366,402572
803366,402800
803366,402811
803366,464403
803366,464430
803366,464496
803366,464501
803366,464890
803366,464901
803366,465033
803366,516732
803366,516734
803366,516738
803366,584734
803366,584740
803366,601020
803366,601034
803366,601037
803366,601072
803366,601093
803366,601129
803366,606839
803366,617282
803366,693846
803366,713503
803366,713505
803366,713506
803366,730062
803366,730065
803366,730077
803366,730079
803366,730081
803366,794181
803366,794182
803366,794183
803366,794184
803366,794185
803366,800962
803366,800968
803366,800980
803366,898443
803366,898445
803366,922862
803366,964011
803366,964013
803366,964014
803366,964015
803366,964018
803366,970482
803366,972509
803366,1010659
803366,1010661
803366,1010662
803366,1047436
803366,1061906
803366,1061908
803366,1066333
803366,1081157
803366,1081158
803366,1081160
803366,1081161
803366,1121566
803366,1124944
803366,1129096
803366,1129098
803366,1149573
803366,1150030
803366,1150508
803366,1195831
803366,1195872
803366,1195883
803366,1195902
803366,1195936
405357,127794
405357,127858
405357,127886
405357,127888
405357,127890
405357,127891
405357,150781
405357,150783
405357,150786
405357,150789
405357,150790
405357,150791
405357,150792
405357,150793
405357,150798
405357,150803
405357,150810
405357,150818
405357,150827
405357,150835
405357,150861
405357,150915
405357,150943
405357,150944
405357,150949
405357,150951
405357,150952
405357,150953
405357,150954
405357,150955
405357,150958
405357,150959
405357,150961
405357,150962
405357,150963
405357,150965
405357,151015
405357,151016
405357,151017
405357,151018
405357,151019
405357,151020
405357,151021
405357,151022
405357,151023
405357,151024
405357,151026
405357,151027
405357,151028
405357,151029
405357,151030
405357,151032
405357,151033
405357,151035
405357,151036
405357,151037
405357,151038
405357,151039
405357,151040
405357,151043
405357,151044
405357,151045
405357,151048
405357,151050
405357,151056
405357,151060
405357,151061
405357,151062
405357,151066
405357,151069
405357,151070
405357,151073
405357,151076
405357,151077
405357,151078
405357,151079
405357,151080
405357,151081
405357,151083
405357,151084
405357,151085
405357,151087
405357,151088
405357,151089
405357,151091
405357,151094
405357,151095
405357,151096
405357,151097
405357,151099
405357,151100
405357,151103
405357,151106
405357,151107
405357,151109
405357,151112
405357,151114
405357,151116
405357,151117
405357,151120
405357,151122
405357,151124
405357,151126
405357,151127
405357,151129
405357,151131
405357,151133
405357,151135
405357,151138
405357,151141
405357,151143
405357,151144
405357,151145
405357,151149
405357,151150
405357,151153
405357,151154
405357,163577
405357,163578
405357,163581
852222,146009
852222,146011
852222,146013
852222,146017
852222,146018
852222,146019
852222,146020
852222,146037
852222,146038
852222,150767
852222,159010
852222,159012
852222,159013
852222,159014
852222,166333
852222,166334
852222,166335
852222,166338
852222,166339
852222,166340
852222,166341
852222,170947
852222,171574
852222,174558
852222,174559
852222,174560
852222,174561
852222,174562
852222,174563
852222,230116
852222,230117
852222,230118
852222,230130
852222,233687
852222,233688
852222,245330
852222,245347
852222,245381
852222,245393
852222,245405
852222,245424
852222,246320
852222,246323
852222,246326
852222,246337
852222,246342
852222,246354
852222,246730
852222,246731
852222,246732
852222,246733
852222,246854
852222,246855
852222,247030
852222,247036
852222,247046
852222,247051
852222,252311
852222,252312
852222,252313
852222,252318
852222,252321
852222,252323
852222,308465
852222,308466
852222,308468
852222,308469
852222,308470
852222,308471
852222,308473
852222,308474
852222,308475
852222,314486
852222,314488
852222,314517
852222,314520
852222,314524
852222,363464
852222,363471
852222,408735
852222,408736
852222,408737
852222,408738
852222,408739
852222,408766
852222,425155
852222,425156
852222,425157
852222,425158
852222,425159
852222,464421
852222,490932
852222,492437
852222,492440
852222,492443
852222,492444
852222,492445
852222,492446
852222,496060
852222,513469
852222,513470
852222,513471
852222,513472
852222,513474
852222,513475
852222,513476
852222,554718
852222,555302
852222,570191
852222,570198
852222,578935
852222,578949
3186943,133682
3186943,143348
3186943,154035
3186943,165052
3186943,174404
3186943,182073
3186943,182074
3186943,341563
3186943,341732
3186943,396937
3186943,396938
3186943,396939
3186943,443389
3186943,447280
3186943,447285
3186943,496520
3186943,496523
3186943,589709
3186943,640124
3186943,645742
3186943,700215
3186943,700216
3186943,708367
3186943,710705
3186943,710706
3186943,768067
3186943,768077
3186943,768438
3186943,802183
3186943,925424
3186943,941038
3186943,1061393
3186943,1062581
3186943,1062584
3186943,1062593
3186943,1073214
3186943,1073219
3186943,1074593
3186943,1074594
3186943,1185792
3186943,1185797
3186943,1198814
1156013,127888
1156013,133682
1156013,141017
1156013,141024
1156013,161546
1156013,174404
1156013,184544
1156013,186347
1156013,189623
1156013,205093
1156013,208937
1156013,237467
1156013,285355
1156013,289311
1156013,296235
1156013,296237
1156013,296241
1156013,308260
1156013,318264
1156013,348881
1156013,367785
1156013,377454
1156013,415600
1156013,467927
1156013,467947
1156013,469930
1156013,487556
1156013,496520
1156013,496523
1156013,536419
1156013,552165
1156013,579315
1156013,589709
1156013,614428
1156013,619809
1156013,635187
1156013,635251
1156013,645785
1156013,659897
1156013,668366
1156013,684705
1156013,708367
1156013,711261
1156013,734455
1156013,746859
1156013,768077
1156013,774036
1156013,780394
1156013,783442
1156013,802183
1156013,904590
1156013,945196
1156013,952685
1156013,976854
1156013,979842
1156013,979848
1156013,979861
1156013,985268
1156013,1001730
1156013,1002173
1156013,1011782
1156013,1023001
1156013,1035758
1156013,1053780
1156013,1064014
1156013,1075173
1156013,1081642
1156013,1087291
1156013,1092419
1156013,1092420
1156013,1097061
1156013,1116625
1156013,1123298
1156013,1134011
1156013,1135035
1156013,1137222
1156013,1140598
1156013,1156469
1156013,1173499
1156013,1195872
1156013,1196208
1156013,1198745
1156013,1205991
1156013,1206225
1156013,1208973
1156013,1213807
1156013,1215272
1156013,1216197
1156013,1221564
1156013,1230713
1156013,1231237
1156013,1235313
1156013,1242772
1156013,1242798
1156013,1254578
1156013,1257050
1156013,1276894
1156013,1288475
1156013,1288488
1156013,1288515
1156013,1292386
1156013,1293595
1156013,1304010
1156013,1310516
1156013,1310521
1156013,1318822
1156013,1319541
1156013,1319993
1156013,1323472
1156013,1323473
1156013,1323633
1156013,1323680
1156013,1326418
1156013,1326422
1156013,1335409
1156013,1352161
1156013,1359157
1156013,1365306
1156013,1372778
1156013,1372779
1156013,1372780
1156013,1376262
1156013,1379651
1156013,1380713
1156013,1380714
1156013,1393464
1156013,1403855
1156013,1425654
1156013,1426931
1156013,1432407
1156013,1433032
1156013,1433533
1156013,1450713
1156013,1452462
1156013,1454815
1156013,1457803
1156013,1460835
1156013,1465701
1156013,1471070
1156013,1484552
1156013,1485937
1156013,1491204
1156013,1495231
1156013,1498107
1156013,1503792
989080,332856
989080,332857
989080,332858
989080,332860
989080,822384
989080,822396
989080,1068667
989080,1266775
989080,1266784
5245466,150767
5245466,150794
5245466,357512
5245466,358806
5245466,596810
5245466,848845
5245466,1064014
5245466,1086510
5245466,1097721
5245466,1208492
5245466,1275459
3838175,168834
3838175,983935
3838175,988276
3838175,1041285
3838175,1041290
3838175,1209658
3838175,1292382
632074,152465
632074,152493
632074,152504
632074,152515
632074,181499
632074,181550
632074,181593
632074,181872
632074,188745
632074,210606
632074,210607
632074,210608
632074,210609
632074,210610
632074,210611
632074,210612
632074,210614
632074,210616
632074,210618
632074,285266
632074,285355
632074,289256
632074,289269
632074,289299
632074,289330
632074,289357
632074,289362
632074,296720
632074,296725
632074,296731
632074,296732
632074,309744
632074,309746
632074,309747
632074,309748
632074,351467
632074,351468
632074,351469
632074,351470
632074,351472
632074,368851
632074,368853
632074,368854
632074,368856
632074,384084
632074,386864
632074,386865
632074,386866
632074,386867
632074,386868
632074,386869
632074,390002
632074,395901
632074,395902
632074,395904
632074,395906
632074,395907
632074,395908
632074,395909
632074,395910
632074,395911
632074,395912
632074,395913
632074,395914
632074,395915
632074,395916
632074,395917
632074,395918
632074,395919
632074,395920
632074,399810
632074,399813
632074,399814
632074,399816
632074,399819
632074,399859
632074,414046
632074,414047
632074,414048
632074,414049
632074,414050
632074,414051
632074,447069
632074,447070
632074,447071
632074,447073
632074,447075
632074,447076
632074,447077
632074,447078
632074,447081
632074,447083
632074,505962
385861,168834
385861,184541
385861,776406
385861,776407
385861,776408
385861,776409
385861,776410
3369914,222440
3369914,222442
3369914,764036
3369914,1250829
3369914,1250838
1271757,121941
1271757,128345
1271757,128348
1271757,128351
1271757,147664
1271757,147665
1271757,147666
1271757,147668
1271757,147669
1271757,177890
1271757,249263
1271757,325197
1271757,402055
1271757,444872
1271757,480707
1271757,531253
1271757,531271
1271757,531272
1271757,531337
1271757,570610
1271757,705796
1271757,724207
1271757,818613
1271757,999346
1123785,127589
1123785,127596
1123785,127598
1123785,220178
1123785,383336
1123785,383337
1123785,383338
1123785,383339
1123785,383340
1123785,383341
1123785,383342
1123785,847680
1123785,847681
1123785,847682
1123785,847683
1123785,847684
1123785,847685
1123785,847686
1123785,847687
1123785,847688
1123785,847689
1123785,847691
1123785,847695
1123785,847696
1123785,880861
1123785,880862
1123785,880863
1123785,880864
1123785,880865
1123785,880866
1123785,880867
1123785,880868
1123785,880869
1123785,880870
1123785,880871
1123785,880872
1123785,880873
1123785,880874
1123785,891685
1123785,891686
1123785,891691
1123785,891692
3391907,134436
3391907,141024
3391907,165052
3391907,165081
3391907,171146
3391907,172815
3391907,210602
3391907,251294
3391907,264434
3391907,296076
3391907,308475
3391907,395290
3391907,395291
3391907,443389
3391907,489241
3391907,496522
3391907,501670
3391907,570068
3391907,570069
3391907,645742
3391907,645785
3391907,708367
3391907,772468
3391907,951446
3391907,1048632
3391907,1061396
3391907,1074594
3391907,1074595
3391907,1092420
3391907,1099703
3391907,1319998
3391907,1440522
697070,338963
697070,338964
697070,338966
697070,339098
697070,339101
697070,615805
697070,615807
697070,615814
697070,785423
697070,785434
697070,957451
697070,1002898
697070,1002900
697070,1002903
697070,1040500
697070,1040502
255573,127450
255573,127451
255573,127548
255573,127587
255573,127619
255573,127638
255573,127766
255573,127856
255573,127885
255573,127892
255573,127893
255573,127943
255573,127946
255573,141788
255573,141800
255573,141804
255573,141809
255573,145025
255573,145060
255573,145076
255573,145079
255573,145080
255573,145081
255573,145082
255573,145140
255573,145152
255573,145155
255573,145164
255573,145166
255573,145170
255573,145172
255573,145282
255573,145463
255573,145480
255573,145482
255573,145493
255573,145623
255573,145750
255573,145763
255573,145789
255573,146238
255573,146240
255573,146241
255573,146242
255573,146254
255573,146335
255573,146339
255573,146350
255573,146351
255573,146367
255573,146370
255573,161305
255573,161311
255573,161322
255573,161341
255573,161348
255573,161353
255573,214220
255573,214221
255573,214223
255573,235288
255573,235289
255573,235303
255573,235305
255573,235312
255573,235313
255573,238238
255573,238241
255573,238262
255573,247562
255573,247581
255573,247586
255573,247590
255573,247593
255573,247596
255573,247617
255573,247620
255573,247645
255573,247647
255573,247650
255573,247651
255573,247669
255573,247687
255573,247689
255573,247694
255573,249144
255573,249145
255573,249146
255573,249147
255573,249148
255573,249149
255573,249150
255573,249151
255573,249152
255573,249153
255573,249154
255573,249155
255573,249156
255573,249253
255573,249254
255573,249256
255573,249257
255573,249258
255573,249259
255573,249260
255573,249261
255573,249262
255573,249263
255573,249264
255573,855266
255573,1135071
255573,1135148
255573,1157612
923776,126169
923776,162053
923776,267747
923776,267762
923776,267771
923776,267796
923776,267872
923776,267877
923776,267904
923776,267949
923776,330267
923776,526435
923776,526436
923776,526476
923776,684705
923776,684706
923776,684707
923776,684708
923776,684710
923776,684711
923776,684712
923776,684713
923776,684714
923776,752145
948509,217719
948509,237212
948509,237213
948509,237273
948509,237284
948509,237308
948509,237318
948509,237367
948509,237387
948509,237395
948509,237399
948509,237403
948509,409320
948509,409323
948509,717128
948509,717134
948509,717136
948509,1247320
948509,1249063
3153550,1005207
3153550,1005208
3153550,1005210
3153550,1005501
3153550,1017504
3153550,1017505
5367516,355400
5367516,355401
5367516,355402
5367516,355573
5367516,355732
5367516,1098067
880632,123730
880632,123741
880632,123742
880632,123746
880632,123752
880632,123753
880632,123755
880632,123771
880632,123773
880632,123779
880632,123784
880632,123785
880632,123789
880632,123798
880632,123807
880632,168834
880632,186419
880632,202926
880632,246505
880632,264434
880632,324896
880632,363646
880632,377571
880632,398172
880632,398173
880632,398174
880632,398175
880632,398176
880632,398177
880632,398178
880632,398179
880632,398180
880632,525909
880632,552165
880632,729298
880632,729299
880632,729300
880632,729301
880632,729302
880632,729303
880632,729304
880632,729306
880632,729307
880632,729308
880632,729309
880632,784836
880632,851504
880632,919996
880632,919998
880632,920000
880632,920001
880632,920002
880632,962795
880632,962796
880632,962797
880632,1191327
880632,1209658
880632,1292333
880632,1665478
9288196,219518
9288196,219537
9288196,706960
9288196,747897
9288196,747901
9288196,747903
9288196,967534
9288196,967536
9288196,1300197
9288196,1300199
9288196,1300202
9288196,1300203
9288196,1378740
668502,138039
668502,138040
668502,138041
668502,138043
668502,138045
668502,138048
668502,138049
668502,147716
668502,147717
668502,147718
668502,147720
668502,147723
668502,147725
668502,147727
668502,192592
668502,192593
668502,192594
668502,192595
668502,192596
668502,192598
668502,192599
668502,192600
668502,192601
668502,192602
668502,192603
668502,192604
668502,192605
668502,192606
668502,192607
668502,192608
668502,192609
668502,192610
668502,192611
668502,192612
668502,192613
668502,192614
668502,192615
668502,192616
668502,192617
668502,192618
668502,192619
668502,192620
668502,215573
668502,215574
668502,215575
668502,215576
668502,215577
668502,215578
668502,215579
668502,215580
668502,215581
668502,215582
668502,232612
668502,232633
668502,232686
668502,232792
668502,232891
668502,232913
668502,259089
668502,259092
668502,259109
668502,259116
668502,259122
668502,259133
668502,259141
668502,259147
668502,259160
668502,259161
668502,260530
668502,260531
668502,260534
668502,260535
668502,260539
668502,260540
668502,260541
668502,260542
668502,260543
668502,261732
668502,261743
668502,261763
668502,261782
668502,261827
668502,292036
668502,292038
668502,292039
668502,292041
668502,292042
668502,292043
668502,292045
668502,292046
668502,293866
668502,293867
668502,293868
668502,293869
668502,293871
668502,293873
668502,293875
668502,350235
668502,350248
668502,351467
668502,351468
668502,351469
668502,351470
668502,351472
668502,356611
668502,356631
668502,356653
668502,356666
668502,356670
668502,356682
668502,356692
668502,356715
668502,356717
1035976,171267
1035976,171279
1035976,171281
1035976,171292
1035976,685219
1035976,685223
1035976,685235
1035976,685240
1035976,685242
1035976,685243
1035976,685244
3283883,171985
3283883,171990
3283883,457516
3283883,615923
1108012,168832
1108012,168833
1108012,168834
1108012,169203
1108012,169205
1108012,169206
1108012,169207
1073922,332856
1073922,332857
1073922,332858
1073922,332860
1073922,391004
1073922,391008
1073922,391009
1073922,391013
1073922,391014
1073922,729298
1073922,729299
1073922,729300
1073922,729301
1073922,729302
1073922,729303
1073922,729304
1073922,729306
1073922,729307
1073922,729308
1073922,729309
1073922,730962
1073922,730964
1073922,730966
1073922,768250
1073922,768251
1073922,768252
1073922,768253
1073922,768254
1073922,768255
1073922,768257
1073922,824298
1073922,824299
1073922,824300
1073922,824301
1073922,824302
1073922,824303
1073922,824304
1073922,824305
5192410,126985
5192410,307139
5192410,1238873
5192410,1273448
5192410,1273452
5192410,1273536
5192410,1273545
5192410,1273577
5192410,1273742
5192410,1273757
5192410,1273762
5192410,1273764
5192410,1273765
5192410,1273783
5192410,1273785
5192410,1273794
5192410,1273798
5192410,1273858
3248679,128351
3248679,258841
3248679,258843
3248679,259362
3248679,259424
3248679,259519
3248679,259542
3248679,837367
3248679,837368
3248679,837369
3248679,837370
3248679,837371
3248679,837372
3248679,837373
3248679,837374
3248679,837375
1393305,132870
1393305,167881
1393305,196221
1393305,378306
1393305,675504
1393305,799488
1393305,799500
1393305,845947
1393305,1020436
3034753,120967
3034753,134609
3034753,333275
3034753,390809
3034753,496488
3034753,502320
3034753,553115
3034753,677050
3034753,701782
3034753,785423
3034753,854733
3034753,854735
3034753,854737
3034753,1009065
3034753,1049872
3034753,1083417
3034753,1108514
3034753,1125375
3034753,1243163
3535525,1141730
3535525,1142115
3535525,1142116
3535525,1142117
3535525,1142118
3535525,1160695
3535525,1160696
3535525,1160698
3535525,1241756
3535525,1241757
3535525,1317440
3535525,1317441
3535525,1317442
753607,139761
753607,488403
753607,488404
753607,488406
753607,488407
753607,488408
753607,488409
753607,488414
753607,488417
753607,488418
753607,488419
753607,529604
709866,146552
709866,166334
709866,183795
709866,183798
709866,183799
709866,183800
709866,183801
709866,183802
709866,183803
709866,183804
709866,188194
709866,188195
709866,188196
709866,188197
709866,188198
709866,188518
709866,188562
709866,188563
709866,259988
709866,283598
709866,395292
709866,438854
709866,525995
709866,619140
709866,710587
709866,736072
709866,736075
709866,736076
709866,736077
709866,736078
709866,736079
709866,736080
709866,736081
709866,1042904
709866,1042909
709866,1042910
709866,1101439
709866,1126698
709866,1185765
709866,1222433
709866,1544771
5242789,161537
5242789,161542
5242789,161545
5242789,374974
5242789,1184999
1026403,127544
1026403,127546
1026403,127555
1026403,127558
1026403,127559
1026403,127562
1026403,127564
1026403,127568
1026403,127586
1026403,127600
1026403,127609
1026403,127610
1026403,127622
1026403,180297
1026403,293173
1026403,415590
1026403,519617
1026403,593164
1026403,682348
1026403,750218
1026403,750219
1026403,750220
1026403,750221
1026403,750225
1026403,750228
1026403,818596
1026403,818597
1026403,818598
1026403,818600
1026403,818602
1026403,818603
1026403,818604
1026403,818605
1026403,818607
1026403,818608
1026403,834580
1026403,834581
5262073,166339
5262073,174404
5262073,191885
5262073,377460
5262073,391816
5262073,534401
5262073,589709
5262073,640124
5262073,710712
5262073,1061396
5262073,1078075
5262073,1099702
5262073,1099703
5262073,1115732
5262073,1163114
5262073,1198814
5262073,1230713
1134768,167043
1134768,167048
1134768,167225
1134768,167227
1134768,167287
1134768,167303
1134768,167328
1134768,167335
1134768,167340
1134768,167362
1134768,167559
1134768,167560
3218193,167277
3218193,1010818
3218193,1010823
3218193,1010824
3039581,153126
3039581,167340
3039581,168834
3039581,171574
3039581,264261
3039581,320626
3039581,329518
3039581,330655
3039581,355698
3039581,373793
3039581,392895
3039581,432009
3039581,440863
3039581,457515
3039581,457516
3039581,457522
3039581,467927
3039581,500964
3039581,500978
3039581,576943
3039581,615923
3039581,618057
3039581,619142
3039581,619144
3039581,634203
3039581,654529
3039581,654530
3039581,770335
3039581,780453
3039581,780454
3039581,832020
3039581,832030
3039581,849083
3039581,882820
3039581,882821
3039581,894795
3039581,894797
3039581,894808
3039581,897658
3039581,897659
3039581,925495
3039581,925664
3039581,943184
3039581,945193
3039581,945194
3039581,945195
3039581,945196
3039581,945198
3039581,945199
3039581,945202
3039581,945203
3039581,945204
3039581,945205
3039581,945206
3039581,945207
3039581,945671
3039581,945674
3039581,945681
3039581,976774
3039581,976775
3039581,976776
3039581,976777
3039581,976778
3039581,976779
3039581,976780
3039581,976781
3039581,976782
3039581,976783
3039581,976784
3039581,976785
3039581,976786
3039581,976787
3039581,976788
3039581,976789
3039581,976790
3039581,976791
3039581,976792
3039581,1099703
3564542,167888
3564542,967533
3564542,967534
3564542,967536
3564542,967537
3564542,967538
3564542,967539
3564542,967540
3564542,967544
3564542,967545
3564542,967546
3564542,1093792
3564542,1099700
3564542,1099702
3564542,1099703
3564542,1099704
3564542,1105858
3564542,1111826
3564542,1111827
3564542,1111828
3564542,1111829
3564542,1111830
3564542,1111831
3564542,1111833
3564542,1111834
3564542,1111835
3564542,1111836
3564542,1111837
3564542,1111838
3564542,1166403
3564542,1166404
3564542,1166405
3564542,1166407
3564542,1166424
3564542,1166425
3564542,1189280
3564542,1189319
3564542,1189321
3564542,1189328
3564542,1189345
3564542,1189379
3564542,1189380
3564542,1189383
3564542,1189402
3564542,1189409
3564542,1189427
3564542,1189448
3564542,1189457
3564542,1189460
3564542,1189466
3564542,1189521
3564542,1189629
3564542,1189630
3564542,1189631
3564542,1192660
3564542,1192663
3564542,1192664
3564542,1192665
3564542,1192666
3564542,1192667
3564542,1192668
3564542,1192669
3564542,1192670
3564542,1192671
3564542,1192673
3564542,1192675
3564542,1217980
3564542,1217981
3564542,1217982
3564542,1241717
3564542,1241718
3564542,1241768
3564542,1241769
3370402,168833
3370402,168834
3370402,990815
3370402,990818
3370402,1055990
3370402,1062584
3370402,1073211
3370402,1073212
3370402,1073213
3370402,1073214
3370402,1073215
3370402,1073216
3370402,1073217
3370402,1073218
3370402,1073219
3370402,1073220
3370402,1073221
3370402,1073222
3370402,1073223
3370402,1073224
3370402,1073225
8604127,172045
8604127,172052
8604127,172053
8604127,715934
8604127,1137267
8604127,1137270
8604127,1137274
8604127,1137782
8604127,1138236
8604127,1138537
8604127,1238840
8604127,1238842
8604127,1238844
8604127,1238846
8604127,1250042
8604127,1250043
8604127,1500497
8604127,1571410
8604127,1739438
213986,182020
213986,182038
213986,196219
213986,196221
213986,196222
213986,196223
213986,196225
213986,196250
213986,196255
213986,196256
213986,196257
213986,196259
213986,196260
213986,677045
6805706,139092
6805706,182875
6805706,200163
6805706,200165
6805706,200172
6805706,200175
6805706,296870
6805706,342493
6805706,435849
6805706,435856
6805706,495559
6805706,564446
6805706,607531
6805706,699532
6805706,718613
6805706,718614
6805706,718624
6805706,718630
6805706,718634
6805706,809524
6805706,809525
6805706,894620
6805706,894625
6805706,894626
6805706,894630
6805706,894632
6805706,894633
6805706,973239
6805706,973241
6805706,973243
6805706,973244
6805706,973246
6805706,973247
6805706,973249
6805706,989065
6805706,989066
6805706,989069
6805706,989070
6805706,989078
6805706,1010816
6805706,1010817
6805706,1010818
6805706,1010822
6805706,1010823
6805706,1010825
6805706,1063176
6805706,1063178
6805706,1063179
6805706,1074726
6805706,1074728
6805706,1074730
6805706,1074733
6805706,1074734
6805706,1074740
6805706,1074744
6805706,1074745
6805706,1087059
6805706,1087080
6805706,1087083
6805706,1087087
6805706,1087088
6805706,1087089
6805706,1087090
6805706,1087091
6805706,1103291
6805706,1103292
6805706,1103295
6805706,1103296
6805706,1103297
6805706,1103299
6805706,1119932
6805706,1119937
6805706,1119938
6805706,1119942
6805706,1143800
6805706,1143804
6805706,1143808
6805706,1143844
6805706,1170004
6805706,1203966
6805706,1203967
6805706,1203971
6805706,1203972
6805706,1203973
6805706,1203974
6805706,1203975
6805706,1203976
6805706,1203977
6805706,1203978
6805706,1203979
6805706,1203980
6805706,1220658
6805706,1220659
6805706,1220661
6805706,1220662
6805706,1220666
6805706,1220667
6805706,1220668
6805706,1220669
6805706,1220670
6805706,1220705
6805706,1244784
6805706,1244815
6805706,1292380
6805706,1292381
6805706,1292382
6805706,1292383
6805706,1292384
6805706,1292386
6805706,1292387
6805706,1292388
6805706,1292389
6805706,1292390
6805706,1292391
6805706,1292392
6805706,1292393
6805706,1307828
6805706,1328505
